2.259026700974294783e+02,1.818299493871125492e+02,6.822316206735733601e+01
2.515563568996286676e+02,2.517089778043811634e+02,2.511567381564078687e+02
6.132193958023273694e+01,5.739584888750586344e+01,4.554926559392517049e+01
1.819007777912645736e+02,1.723795855649903501e+02,1.622058753860291915e+02
9.627408269592072543e+01,9.467653769685658460e+01,8.368579305572842486e+01
1.860808742895653722e+01,1.762559529992836360e+01,1.691603144980544471e+01
2.171584123119532705e+01,7.005435418925131330e+01,1.259038825575451739e+02
2.121401988135109775e+02,2.104478249827552361e+02,2.057938474166094238e+02
2.042574094777991149e+02,4.706795274406005092e+01,5.249340954024110317e+01
1.550513801302311663e+02,1.286191063102195073e+02,6.414410682725900870e+01
8.085794967211374740e+01,1.637997830789669820e+02,2.053672744315800287e+02
1.390581184813457298e+02,1.334869230307107557e+02,1.278052031071017041e+02
