1.113006524211408443e-01
6.663374633387203483e-02
7.957742263721792608e-02
6.977614173699646372e-02
3.383312384030645603e-02
9.078529957502842751e-02
2.350811037289758654e-02
2.653079547495061988e-02
7.863470401628060158e-02
3.268839408631112886e-01
7.224516669659424017e-02
2.029089603160352112e-02
