1.030819339511272261e+02,1.049768744466557280e+02,8.884987624673743767e+01
2.188757937213927676e+02,2.179956940863842476e+02,2.116549387773903845e+02
1.858222390682988134e+01,1.508543366640256522e+01,1.428237818256118885e+01
2.163306894749389357e+02,1.734729103548135924e+02,1.073515329948394026e+02
1.432562346237590418e+02,1.407531017873964174e+02,1.250960693686252512e+02
5.309324603628758155e+01,1.662364044055976535e+02,2.280446450798805529e+02
2.508428919910937225e+02,2.511799941547276376e+02,2.505964262101479108e+02
1.572307879395025054e+02,2.033719336196404015e+02,2.303842100138614910e+02
5.701679384026294883e+01,6.133927608506198226e+01,5.939986559094049312e+01
2.015749000671278566e+02,9.647967255970370104e+01,4.990761118462189927e+01
1.795094068840031127e+02,1.828534367377220065e+02,1.723535565913371386e+02
3.856229998752856147e+01,9.640214173560408994e+01,1.664206714623661867e+02
