4.192856047830752914e-02
9.926414226582860878e-02
3.281465583320558044e-01
8.332055802544841017e-02
7.274260309673463709e-02
3.020082783995094167e-02
8.263069139966272569e-02
3.525984976237927365e-02
3.142725739690326731e-02
1.019469569216618077e-01
7.036639583013951094e-02
2.276559865092748700e-02
