2.515044691883525161e+02,2.516914506899572643e+02,2.511161414299048715e+02
1.707207467356892039e+01,1.465856003921419415e+01,1.514168278253936251e+01
1.671463617683718041e+02,1.531713039376323309e+02,1.426402599959514816e+02
9.442574125524124895e+01,8.644672756977031725e+01,6.986889648913754058e+01
2.019706324887264941e+02,1.888333868143012069e+02,1.719645593718470593e+02
1.316231846523660352e+02,1.217325195253148991e+02,1.028300606169308082e+02
7.968590851751987714e+01,1.688096109252745691e+02,2.084038858305674751e+02
2.220379447920840335e+02,1.715964169896607814e+02,5.519570611931708015e+01
3.312074109494398044e+01,1.036047960389258265e+02,1.590070436762011354e+02
2.048378630645550231e+02,4.898471424213703074e+01,4.113214482615741474e+01
2.170186980348373424e+02,2.171079955337649778e+02,2.132412545122274423e+02
5.520964574585428863e+01,5.065881584276135641e+01,4.749742829968845115e+01
