1.252970447852137792e-01
9.076199180799567057e-02
8.879861886869097609e-02
3.085609830405199316e-01
2.873971768051183234e-02
2.951152635320402132e-02
9.870349683490742265e-02
2.190176365051961851e-02
8.531870959006127020e-02
2.377712332013134228e-02
7.638197759046748414e-02
2.224704647777665106e-02
