2.151373596469149447e+02,2.127337025495403395e+02,2.069387240431614430e+02
9.855839895246091942e+01,8.749708672430313072e+01,7.410415421074327469e+01
1.760816869640692346e+02,1.733927928037363699e+02,1.730830095306498322e+02
5.297066862608856752e+01,4.755506420311704119e+01,4.684083401041765171e+01
1.568735797654011321e+01,1.282723998121710451e+01,1.337805927901871428e+01
1.394258795012826226e+02,1.281244841265284720e+02,1.176128509282210644e+02
2.047649906535253592e+02,4.524251801759763225e+01,4.196417546283714728e+01
3.405577906341358130e+01,9.422674568911584458e+01,1.437285575738977457e+02
2.511340024015898393e+02,2.513744841422537775e+02,2.507654250225404553e+02
2.053996535238282206e+02,1.612332009572152742e+02,1.235600415208293157e+02
2.219053325507268823e+02,1.803778915516705581e+02,3.944662395905537267e+01
6.119828826987537695e+01,1.629892535575880572e+02,2.068675126762501577e+02
