5.644068377493006494e+01,5.504489183864320978e+01,5.579890413121347592e+01
2.168375739522378467e+02,2.099177884494321233e+02,2.016865087123586306e+02
1.456730905675699148e+02,1.423287646763545808e+02,1.348247085108509111e+02
2.515738111075832819e+02,2.517545247777731561e+02,2.513337281834478745e+02
1.578957677279541372e+01,1.223879006342050957e+01,1.372016439559502032e+01
2.054394518634669566e+02,1.270173037137822405e+02,7.552057744461335176e+01
2.081905911439539238e+02,2.872976776396438936e+01,2.701414598499681574e+01
4.712391846263778916e+01,1.454237065867552587e+02,1.879310105870061136e+02
1.056535675658990812e+02,9.136403057763813251e+01,9.039486887302909679e+01
2.369400117898788949e+02,2.082074622677695288e+02,5.726750328416414959e+01
3.346243376372316902e+01,1.977420809489340172e+02,6.750025167154261396e+01
1.705887453335365933e+02,1.821118675805048781e+02,1.869493669559262798e+02
