2.580582335183562170e-02
7.576200214237023556e-02
2.671633070406076449e-01
9.090466452429642186e-02
8.978478917129223413e-02
1.242087837179861737e-01
7.649235563345992139e-02
2.020644658681468656e-02
8.374720031161748957e-02
2.215405589638718559e-02
1.021521082870776170e-01
2.161846333625474723e-02
