1.064695593907473778e+02,9.748879906027738684e+01,8.147347733700577521e+01
2.505611593894485623e+02,2.507238220825752251e+02,2.499309699674257956e+02
2.137672609410868745e+02,2.105449801144981734e+02,2.044456918458557197e+02
1.889359667670339604e+01,1.605147889142995155e+01,1.620165490458526847e+01
1.944736246471890979e+02,5.037432404904050998e+01,4.329866370198668335e+01
4.026423926060409997e+01,9.173061321375610078e+01,1.360847636684891597e+02
1.432846664705684248e+02,1.340390885079710870e+02,1.217759087522668437e+02
6.235649850600960065e+01,5.649054300473888190e+01,5.045913768242108688e+01
2.244468148541566848e+02,1.694110040382376496e+02,5.693234802164049313e+01
5.431291502666975646e+01,1.509115635229451868e+02,2.035305689897343768e+02
1.442528412257309469e+02,1.805960326888767895e+02,2.106696236775122486e+02
1.870718438285888681e+02,1.703318239895058639e+02,1.553712652091846849e+02
