9.160220172567688779e-02
9.483784587920261744e-02
3.879053853019934217e-02
6.739065754239809136e-02
2.614549241297232929e-02
8.222999107408508757e-02
1.177848854507587001e-01
2.428592680749776939e-02
2.543885748289199597e-02
2.863731032430824261e-02
3.401517405534067451e-01
6.270455221660220513e-02
