2.508643514265788781e+02,2.512815033289658402e+02,2.509100933954652533e+02
2.018946289563313883e+02,8.531297329759530612e+01,6.974227278669442853e+01
1.664494502857864688e+02,1.732725451729739063e+02,1.642134576624212343e+02
3.060620756753746718e+01,2.817839013816188753e+01,3.031655634534490673e+01
6.235436529633869895e+01,7.238791529415581749e+01,7.538879030460401509e+01
5.559102859172166688e+01,1.491597421104590637e+02,2.485476685817930615e+02
2.332817920065821511e+02,2.026828668084881429e+02,7.696072876625360948e+01
7.769655071192576656e+01,1.813256852307450231e+02,7.917736055735480249e+01
2.153068960289701295e+02,2.149791554446674127e+02,2.023979948921067660e+02
2.398357446887359856e+00,2.117024006517169710e+00,2.167535342778108998e+00
6.159465152576046876e+00,1.532766639081774258e+02,2.206217631724369141e+02
1.064578042900296708e+02,1.309841701874754563e+02,1.331482886723717343e+02
