1.159826663267907176e-01
2.500637267397399777e-01
3.772622992607697900e-02
2.880448636247769437e-02
1.065511088452714694e-01
1.050216670915116030e-01
7.162885546775427104e-02
4.002039255671679951e-02
8.998215651287280736e-02
2.829467244455773772e-02
1.159826663267907176e-01
9.941371399439204865e-03
