5.241772284632020273e+01,4.824903812998002195e+01,4.641927552663811696e+01
2.512785623810534332e+02,2.515956531014163318e+02,2.510742526818595479e+02
1.251332904349924320e+02,1.174252221267285421e+02,1.010554655388622081e+02
2.136283401792654786e+02,2.143107786748279580e+02,2.112799967331654898e+02
6.776596502053097026e+01,1.616519842261506597e+02,2.057025761571439659e+02
2.197051588637517625e+02,1.657453772619845722e+02,5.954904933798236755e+01
3.158556374381782916e+01,9.028797413721173371e+01,1.458395482014720699e+02
1.984784116776599490e+02,4.679972534749937552e+01,4.290712826266367586e+01
1.689799169625837294e+01,1.380816414525693858e+01,1.394896960423997712e+01
1.570250309448167911e+02,1.485311834038639063e+02,1.409188289545432724e+02
9.082125078516007477e+01,8.116625252869366136e+01,6.853298797887097749e+01
1.945323420669882353e+02,1.812944945176787712e+02,1.683779885951461779e+02
