1.082228786639193743e+02,1.017873687259236419e+02,8.559865655184374589e+01
2.512406445351799107e+02,2.514562225181682038e+02,2.507328080815840394e+02
1.791698674720672102e+01,1.527743524440720080e+01,1.767269276149443158e+01
1.403795117265793522e+02,1.414438093632535072e+02,1.419086636490703768e+02
1.944392137103910727e+02,1.798917904403163845e+02,1.629976370699781114e+02
1.984705930963901892e+02,3.656510974312293172e+01,3.463560258603814646e+01
6.218969609921957442e+01,5.769878222427446701e+01,5.490353288703774126e+01
1.878767308500988236e+02,1.292194381076026843e+02,8.937439522040912721e+01
6.759575369161247238e+01,1.529057576565210752e+02,2.101969881384680150e+02
2.327704276733657593e+02,1.979898997774809288e+02,4.370736924689428804e+01
3.317989797852311540e+01,7.972501771015129179e+01,1.477501379384523261e+02
2.113209207327030015e+02,2.125509346456361186e+02,2.114710166782010106e+02
