2.514240951779620445e+02,2.513749562353051772e+02,2.506663484154189234e+02
1.011319262111968271e+02,8.402660772292713887e+01,6.357126482273498880e+01
2.127532980176752062e+02,1.782092367787226976e+02,1.490159565225727931e+02
1.849958753765594111e+01,1.491643912128165539e+01,1.471086520745916459e+01
2.330515353591075609e+02,1.822997715978277995e+02,4.063652554193312483e+01
1.099638865552250309e+02,1.121588132166328506e+02,1.120883514002159131e+02
1.924177203570786503e+02,2.386523610192057276e+01,3.036032099621378677e+01
2.094644474059753065e+02,2.106512993892442296e+02,2.063619409404289513e+02
4.003842789434712301e+01,1.352849893559138081e+02,1.909513628341676394e+02
5.635998009473152592e+01,5.163147669668960305e+01,5.148295269715181632e+01
1.592129815764534442e+02,1.303057302091009433e+02,8.087066509338690423e+01
1.570837663510588698e+02,1.554789121958667124e+02,1.507082013967659577e+02
