1.792837463412314492e+01,1.410520834029492221e+01,1.425105500222767319e+01
2.514468955136436534e+02,2.516989553518417893e+02,2.515436629087894858e+02
1.516109700454832705e+02,1.387809714017340639e+02,1.363367859895851097e+02
1.283260770794145174e+02,2.794732768132499245e+01,3.162467845933299770e+01
2.182811183572074469e+02,1.571788281126355571e+02,4.903120671010665887e+01
1.940894681758117883e+02,1.799719045278449983e+02,1.621191647187849583e+02
4.567316284555026584e+01,1.842967208536234693e+02,2.187538612649109950e+02
6.497110183248649662e+01,5.846356432590368968e+01,5.403247641551116942e+01
1.139961811135435141e+02,1.032226682300239418e+02,9.010507948344871920e+01
2.178785254269921552e+02,3.521947314935891882e+01,3.430212847833143996e+01
2.186764454916679483e+02,2.071556131907470331e+02,2.126796383841253544e+02
4.250628817960956951e+01,1.106331789612920034e+02,1.600654945434742444e+02
