2.852745629155380436e-01
8.616514815726832033e-02
2.606090453911187599e-02
1.078757284741032607e-01
8.130181400311910223e-02
2.575309857998850718e-02
9.457851103997373665e-02
7.606911269802182907e-02
8.050151850939833709e-02
2.339325289337601532e-02
2.721004678650578573e-02
8.581630140359516878e-02
