8.921356479667153394e+01,8.154241972956519646e+01,6.754538025405821600e+01
1.960376805235781035e+02,1.860805355842735480e+02,1.742981201671211977e+02
2.514555998758727924e+02,2.516779915286155642e+02,2.510447418307209091e+02
2.211551962785174510e+02,1.717814138357279035e+02,6.105150548631974061e+01
1.671845476651949980e+01,1.411946924292459471e+01,1.410756032725791442e+01
1.241402559046466365e+02,1.164139107241779385e+02,9.801305222720354493e+01
1.986015652011699899e+02,4.791881209470545855e+01,4.310549164297393077e+01
1.600734330722788457e+02,1.473794763676013986e+02,1.387725817868169145e+02
7.653254668150137263e+01,1.604709365882108614e+02,2.051597118419634853e+02
3.362974542141438405e+01,8.773026509722093635e+01,1.402922943165823995e+02
5.059559417892312183e+01,4.742489813980037638e+01,4.493549851362627123e+01
2.164108346936089617e+02,2.170071860547332960e+02,2.137857618497824319e+02
