2.508428919910937225e+02,2.511799941547276376e+02,2.505964262101479108e+02
9.610812667421247113e+01,1.037712059343127464e+02,7.506196149799416162e+01
2.084376021884034174e+02,1.696513288600577596e+02,1.336631357767472537e+02
1.858222390682988134e+01,1.508543366640256522e+01,1.428237818256118885e+01
1.342147768843178994e+02,1.350884393008964821e+02,1.194088381079894248e+02
1.914337010580634910e+02,8.982736447836816751e+01,5.484289881215292439e+01
1.669436281216355269e+02,1.762234635125280136e+02,1.734958249230521119e+02
3.856229998752856147e+01,9.640214173560408994e+01,1.664206714623661867e+02
2.104278101639471288e+02,2.156551048918970253e+02,2.131615743576778641e+02
5.871461889281226831e+01,1.684607719469259735e+02,2.294666597623242978e+02
5.758295910793077610e+01,5.773408933016173705e+01,6.081647482705993468e+01
2.395728052882996622e+02,1.754590116773594275e+02,3.985147963804776339e+01
