2.144802048891280037e+02,3.357073336579233569e+01,4.655140721660031033e+01
1.973247437288940773e+02,1.936940823450053699e+02,1.848895899158391103e+02
4.690820582491471669e+01,4.806371570160786177e+01,5.513891822638446172e+01
2.524344920168511806e+02,2.524336657384517082e+02,2.516192419979854549e+02
1.299420277723939421e+02,1.072812365297706947e+02,7.982059157042247932e+01
2.410132264969251707e+02,1.558014867608726775e+02,2.616656403668400799e+01
1.552638096132959902e+02,1.515896550671043315e+02,1.392190743554818653e+02
8.420081893436822895e+01,7.465837896139755969e+01,7.090280025180099699e+01
7.287931965270756507e+01,1.422838525828350384e+02,1.759749606447183510e+02
2.124504560971374474e+02,1.608895252587310551e+02,9.747061595736981587e+01
1.536224898292462626e+01,1.320144583232533364e+01,1.485039204183397032e+01
2.118588722953340948e+02,2.210082518415611901e+02,2.205204627478609609e+02
