1.944876544763334891e+01,1.675386463817457638e+01,1.692886195551477613e+01
2.516429341168297071e+02,2.517953748478095690e+02,2.511802580465845836e+02
1.678116134298700786e+02,1.554556991623487932e+02,1.449265499929493899e+02
9.821149827496111584e+01,8.973543793213785591e+01,7.363087080953252439e+01
8.381590135424119126e+01,1.588028248303063776e+02,2.064275684639278552e+02
2.218146716039398143e+02,1.684163331870083766e+02,6.379514356199325675e+01
5.856826451294989511e+01,5.277947461195776668e+01,4.856082986442963545e+01
3.518485878812848000e+01,8.990501194434682475e+01,1.465340726648827854e+02
1.344747976164004797e+02,1.242545616140776303e+02,1.066457594313582007e+02
1.988107063231194616e+02,1.910514054579863057e+02,1.818372571200649475e+02
1.954195601354683731e+02,4.708333787841473850e+01,4.184650347134606818e+01
2.188744486638387059e+02,2.203990371143720211e+02,2.179104643941974473e+02
