1.510779749612248963e+02,1.433782753022905183e+02,1.338832105185575188e+02
2.512170962454047753e+02,2.513720296318232386e+02,2.505977552370061403e+02
6.983255869046699615e+01,6.232288048545075299e+01,5.459599357874428449e+01
1.164387382677660270e+02,1.078095496306372638e+02,8.956632755534113244e+01
2.185492780526044498e+01,1.846272580499922356e+01,1.820147103164248392e+01
1.937206099326871822e+02,1.803479030220954655e+02,1.671338622854522953e+02
4.080410676251683810e+01,1.490183806626049829e+02,2.026016600787444588e+02
2.150153207018682906e+02,1.664485270436143196e+02,7.189082595071478465e+01
2.147597518908731900e+02,2.149951532976941451e+02,2.119614362772360892e+02
4.732467430071837100e+01,8.922878249118330984e+01,1.327828326050640442e+02
1.913196365530969842e+02,5.290797263240165194e+01,3.767439853674194694e+01
1.348085507949320458e+02,1.774198965935013064e+02,2.103162907199408096e+02
