2.174152382847208855e+02,2.142808900752671946e+02,2.086104928955565470e+02
1.955715382255112900e+01,1.620229331653766280e+01,1.612881448006837104e+01
2.511499979154285711e+02,2.513337756917752586e+02,2.505373000752707071e+02
1.395484646305644105e+02,1.337532639276853956e+02,1.216749233149954534e+02
1.973230737578141429e+02,5.234464037384240953e+01,4.181170861134022232e+01
3.755816584880271591e+01,8.111104064771802769e+01,1.416165580429153010e+02
6.342012274794167581e+01,5.636934964838442852e+01,5.016745191879665811e+01
2.293741612906425189e+02,1.784582058701415122e+02,4.160472526452966235e+01
2.033285333474987908e+02,1.621277102858969670e+02,1.227657989464943711e+02
6.095420985140987113e+01,1.507314729462250114e+02,2.067362302314906799e+02
1.050069128339200404e+02,9.633274152089975928e+01,7.827027598089949834e+01
1.755150516883734610e+02,1.782698559983687119e+02,1.780208208816506783e+02
