2.711684780643514614e+01,9.089660126926391115e+01,1.676150532123728283e+02
2.172007833152345597e+02,2.215320012020845581e+02,2.180842659733559685e+02
5.694559749578371566e+01,6.075402419690689726e+01,6.039835350331119912e+01
1.593805347391847533e+02,1.632266488626624152e+02,1.674503970349354347e+02
2.049136717700251324e+02,9.138296519882987923e+01,4.850551007754350508e+01
1.841364361117649651e+01,1.474405636605646919e+01,1.434670479280859468e+01
2.514465430897406577e+02,2.515509386763630744e+02,2.510689131132196792e+02
1.410534563368645991e+02,1.388188710201547451e+02,1.165759566896015542e+02
6.137267077026395157e+01,1.659951713870620154e+02,2.257557863307488333e+02
1.886891871672277716e+02,1.963980724070621591e+02,1.861722414341367084e+02
1.022562331424422979e+02,1.030011368771919820e+02,9.079341436653319874e+01
2.149080452557994931e+02,1.734436746458170830e+02,1.086571470184537418e+02
