2.508428919910937225e+02,2.511799941547276376e+02,2.505964262101479108e+02
5.720721261863347706e+01,6.154147564919536251e+01,5.911988053439661428e+01
1.699622303717621321e+02,1.782169610810237543e+02,1.748139839624460592e+02
1.022566724822866320e+02,1.040801469815158242e+02,9.029550726271574490e+01
5.995853050034997977e+01,1.669842433976298253e+02,2.268764078945226004e+02
1.858222390682988134e+01,1.508543366640256522e+01,1.428237818256118885e+01
2.371205717487736990e+02,1.666715062934752893e+02,4.026548735724539085e+01
2.564993890659556541e+01,9.353736974187708597e+01,1.663883951758386956e+02
2.105996161419627981e+02,2.165697585327419006e+02,2.145215827634536936e+02
1.422684977229414471e+02,1.407530564866119676e+02,1.219917146700429242e+02
2.101116586570377081e+02,1.709448764558109417e+02,1.333120024864305719e+02
1.879410189907869153e+02,8.645601033549471026e+01,5.615510640025819100e+01
