9.843518366002305953e-02
7.676934058090374713e-02
6.996101685609180942e-02
1.231867347499039089e-01
8.656454181079448196e-02
2.632185801350683460e-02
8.020644594520397186e-02
2.830505682754076990e-01
2.517981661450612030e-02
2.638774501729533942e-02
2.855103497501784368e-02
7.538571350134519455e-02
