2.516145738880599652e+02,2.518190498038269425e+02,2.512814854022325335e+02
1.845316841199391433e+01,1.600802933097426717e+01,1.552544127784011607e+01
9.787539671263145635e+01,8.913851104216956855e+01,7.349770722394823963e+01
1.675323379920886850e+02,1.541159134123656145e+02,1.449907169398379665e+02
2.172483799482668587e+02,2.183609175128407003e+02,2.145178994190055164e+02
2.008810612120594783e+02,4.340326975779038321e+01,3.744667808213598903e+01
2.228578715737985476e+02,1.637945351171834716e+02,5.797126219935766755e+01
3.367326647694764574e+01,9.315890062755522649e+01,1.451232942091545510e+02
1.322330686691832966e+02,1.240614486113140629e+02,1.086830815366312208e+02
1.971518008356902953e+02,1.889116780817876133e+02,1.774406891272084295e+02
7.614831806475974929e+01,1.614786036384423369e+02,2.038133179841292986e+02
5.878367013086678128e+01,5.339027116715405441e+01,4.946617817319108212e+01
