1.920478794951804673e+02,1.804721338704898130e+02,1.679338708609271578e+02
6.273925938209299602e+01,5.925398322257093753e+01,5.644010477802518722e+01
1.902019429010345846e+02,1.355157647346827900e+02,8.910864195541026334e+01
2.512734052982935111e+02,2.514487561326455136e+02,2.506965849003221365e+02
1.093764898665705374e+02,1.024936543446919330e+02,8.599659724654229365e+01
3.368801353553934064e+01,8.130088662095927532e+01,1.498459095784622548e+02
1.838829857938679879e+01,1.567327978184994208e+01,1.806180518627334664e+01
2.013658056708140123e+02,3.724690577672568281e+01,3.515409325415309638e+01
2.375089892550689967e+02,2.012309430233109708e+02,4.585842254339506496e+01
7.368850553363853351e+01,1.556901158483368306e+02,2.105889174151319878e+02
1.401810195564132187e+02,1.404051064789087775e+02,1.398524056806651572e+02
2.138063681439282391e+02,2.142183118589171045e+02,2.121584262459279557e+02
