2.513752988108693955e+02,2.513647654086059617e+02,2.504791001911942772e+02
1.022032514913214385e+02,9.892649311853438121e+01,8.149341228208159293e+01
1.586481850637474622e+01,1.363657408529820714e+01,1.303998470519539410e+01
2.004215173833595145e+02,1.847480317537378198e+02,1.676140624495220379e+02
1.854553439376172719e+02,1.115673631274591742e+02,8.675324321554688822e+01
1.503946437769637328e+02,1.428160311851615916e+02,1.371608509378678491e+02
2.048236261677587322e+02,3.684961435160448673e+01,3.104262554878333447e+01
2.363778799569691955e+02,1.974920059730664548e+02,4.300132064648344965e+01
5.987615963871037650e+01,5.113707308475358104e+01,4.897662788614414353e+01
3.582473690439707070e+01,1.035877076153027900e+02,1.681873557293364172e+02
1.258461691581640878e+02,1.767944405026255765e+02,2.145190291236283144e+02
2.161460646519594775e+02,2.155915530737991617e+02,2.125948430910095226e+02
