1.966476559152982873e+01,1.697003028669598734e+01,1.644906394138575934e+01
2.155028499785328506e+02,2.136297835795608933e+02,2.087537947975519899e+02
1.112226100915726050e+02,1.022596812324151898e+02,8.132719809090066576e+01
2.513015419014711824e+02,2.514303741885329941e+02,2.507482852755332488e+02
6.499919656371137933e+01,5.909492815170780489e+01,5.161723437806001868e+01
1.395340219595789222e+02,1.794612489836882787e+02,2.071365136415876691e+02
1.950780252205105114e+02,1.773980232811484825e+02,1.594115041073994519e+02
3.761988472120975757e+01,8.672771127134433300e+01,1.291755237076238814e+02
2.000676139097539874e+02,4.744399813125561138e+01,4.041086283042018579e+01
2.150611883279882477e+02,1.651832161112710651e+02,6.267220594780199860e+01
1.483830196925601683e+02,1.380947474255166583e+02,1.276938684142403986e+02
4.364305046199758920e+01,1.459177155246871962e+02,1.999158739453723683e+02
